[ 1 5 \delta_{ii} 0 0 0 f i | 1 5 \delta_{ii} 0 0 0 i f ]
-8.0211747589e-03 2.1157895308e-02 8.1659896311e-02 -7.2760654044e-02 1.2944144750e-02 -1.1470517971e-01 -4.5661154813e-02 -5.7189369161e-02 
9.0043071372e-03 -2.3904221448e-02 2.5486195690e-02 -6.8491893098e-02 2.5112962002e-02 -6.9812835278e-02 1.9766337018e-02 -4.1702213320e-02 
4.4911151715e-03 -1.2527751171e-01 2.6351935292e-02 -1.1327297237e-01 8.1505293963e-02 -1.2668520049e-01 4.3715795767e-02 -9.9537447982e-02 
[ 6 \delta_{ii} 0 0 -1 i i ]
-1.0989678551e-01 5.7431027327e-01 1.6705280578e-01 -2.4528385331e-01 -1.4980224342e-01 1.7065948866e-01 -1.9419756785e-03 -2.5602595920e-01 
-1.0989678551e-01 5.7431027327e-01 1.6705280578e-01 -2.4528385331e-01 -1.4980224342e-01 1.7065948866e-01 -1.9419756785e-03 -2.5602595920e-01 
-1.0989678551e-01 5.7431027327e-01 1.6705280578e-01 -2.4528385331e-01 -1.4980224342e-01 1.7065948866e-01 -1.9419756785e-03 -2.5602595920e-01 
-1.0989678551e-01 5.7431027327e-01 1.6705280578e-01 -2.4528385331e-01 -1.4980224342e-01 1.7065948866e-01 -1.9419756785e-03 -2.5602595920e-01 
[ 1 5 \delta_{ii} 0 0 0 f i | 6 \delta_{ii} 0 0 1 i i | 5 \delta_{ii} 0 0 -1 i f ]
3.1259037156e-02 9.1046302856e+00 2.4182497213e-01 7.8010300407e+00 1.4450477699e-01 9.8099349099e+00 1.3861610256e-01 1.1423563707e+01 
-1.3088408176e-02 2.7990751014e+00 1.0028625320e-01 2.8383077213e+00 8.9579692359e-02 3.2611255301e+00 -1.0440602112e-02 3.4475270199e+00 
2.3789891979e-02 8.2482092115e-01 4.1309523377e-02 7.9538765106e-01 4.4159869547e-02 7.2255746277e-01 -1.8918198388e-03 1.0614154149e+00 
6.1807688747e-02 3.0410337183e+00 6.5176505213e-02 2.3002392250e+00 -1.1677455223e-02 2.9723761821e+00 -2.1393471304e-02 3.8913533892e+00 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 -1 i f ]
1.5057143478e-02 1.0746498574e-01 3.3355702088e-02 -5.7937271762e-03 -4.5694477220e-02 6.1723795372e-02 -9.7404315162e-02 -7.2691430823e-02 
-8.0211746032e-03 -2.1157895225e-02 8.1659896305e-02 7.2760654131e-02 1.2944144802e-02 1.1470517988e-01 -4.5661154723e-02 5.7189369183e-02 
9.0043072129e-03 2.3904221467e-02 2.5486195722e-02 6.8491893199e-02 2.5112962035e-02 6.9812835322e-02 1.9766337022e-02 4.1702213374e-02 
4.4911151884e-03 1.2527751180e-01 2.6351935500e-02 1.1327297243e-01 8.1505293938e-02 1.2668520065e-01 4.3715795649e-02 9.9537447955e-02 
[ 6 \delta_{ii} 0 0 1 i i ]
-1.0989678554e-01 -5.7431027326e-01 1.6705280575e-01 2.4528385337e-01 -1.4980224338e-01 -1.7065948866e-01 -1.9419756153e-03 2.5602595915e-01 
-1.0989678554e-01 -5.7431027326e-01 1.6705280575e-01 2.4528385337e-01 -1.4980224338e-01 -1.7065948866e-01 -1.9419756153e-03 2.5602595915e-01 
-1.0989678554e-01 -5.7431027326e-01 1.6705280575e-01 2.4528385337e-01 -1.4980224338e-01 -1.7065948866e-01 -1.9419756153e-03 2.5602595915e-01 
-1.0989678554e-01 -5.7431027326e-01 1.6705280575e-01 2.4528385337e-01 -1.4980224338e-01 -1.7065948866e-01 -1.9419756153e-03 2.5602595915e-01 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 -1 i i | 6 \delta_{ii} 0 0 1 i f ]
-2.4564912022e-01 -9.9679975100e+00 -1.0111768634e-01 -9.0142648350e+00 -1.1944396774e-01 -1.0294346140e+01 -9.1814888565e-02 -1.2090746244e+01 
-8.5783310597e-02 -2.1274112014e+00 -2.2594666342e-02 -2.3314991395e+00 6.4008153295e-03 -3.4426411639e+00 -1.0653320384e-01 -4.0721800739e+00 
-3.4123134211e-02 -5.2004515933e-01 -3.5536089118e-03 -8.4856229497e-01 -2.9782396000e-02 -1.2524608139e+00 -2.8814096584e-02 -1.3268449553e+00 
-1.2006787289e-01 -2.0454273524e+00 -3.8105430128e-02 -2.6388366710e+00 -5.1853447253e-02 -3.2938239979e+00 -1.7871041797e-01 -3.4915593558e+00 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 1 i i | 6 \delta_{ii} 0 0 -1 i f ]
3.1259037453e-02 -9.1046302855e+00 2.4182497216e-01 -7.8010300405e+00 1.4450477687e-01 -9.8099349103e+00 1.3861610211e-01 -1.1423563707e+01 
-1.3088408210e-02 -2.7990751015e+00 1.0028625320e-01 -2.8383077213e+00 8.9579692304e-02 -3.2611255301e+00 -1.0440602283e-02 -3.4475270199e+00 
2.3789891938e-02 -8.2482092117e-01 4.1309523391e-02 -7.9538765104e-01 4.4159869442e-02 -7.2255746277e-01 -1.8918198425e-03 -1.0614154148e+00 
6.1807688681e-02 -3.0410337183e+00 6.5176505180e-02 -2.3002392249e+00 -1.1677455295e-02 -2.9723761820e+00 -2.1393471209e-02 -3.8913533892e+00 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 1 0 0 i f ]
8.5003175193e-02 -5.2468458784e-02 1.3477902164e-01 -8.6711338450e-02 3.1942420205e-01 -3.5659615695e-02 2.8854907287e-01 -2.3547634693e-01 
7.2512217386e-02 -1.0179484856e-01 1.8414813863e-01 1.4686597705e-02 2.5589308184e-01 -9.1089218810e-02 2.0902622708e-01 -3.5082847060e-02 
6.1909660183e-02 -6.8311805601e-02 7.7384460725e-02 -5.8356808165e-02 1.0239990439e-01 -6.9047766079e-02 1.0701847690e-01 -3.5420893552e-02 
1.0256867793e-02 -9.6951505854e-02 6.5075011767e-02 -8.6453641884e-03 3.2603369980e-01 -1.5996276926e-01 2.2277039729e-01 -8.1273548791e-02 
[ 5 \delta_{ii} 0 0 0 i i | 5 \delta_{ii} -1 0 0 i i ]
-1.3711124796e-01 1.4237539617e-01 -2.5822375813e-01 1.4456138537e+00 -2.3875549862e-01 -3.4924935289e-01 8.1204327027e-01 -8.1087983695e-01 
-1.3711124796e-01 1.4237539617e-01 -2.5822375813e-01 1.4456138537e+00 -2.3875549862e-01 -3.4924935289e-01 8.1204327027e-01 -8.1087983695e-01 
-1.3711124796e-01 1.4237539617e-01 -2.5822375813e-01 1.4456138537e+00 -2.3875549862e-01 -3.4924935289e-01 8.1204327027e-01 -8.1087983695e-01 
-1.3711124796e-01 1.4237539617e-01 -2.5822375813e-01 1.4456138537e+00 -2.3875549862e-01 -3.4924935289e-01 8.1204327027e-01 -8.1087983695e-01 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 0 i i | 5 \delta_{ii} -1 0 0 i i | 5 \delta_{ii} 1 0 0 i f ]
-3.2866365476e-01 4.3910538996e+01 8.1298322622e-02 3.1604386501e+01 1.4583598132e-01 3.9235018172e+01 1.7692722636e-01 3.3394966015e+01 
-9.1957574132e-02 -1.4161838723e+01 -1.9169971738e-01 -9.4729821623e+00 -5.9572417299e-02 -1.1876351902e+01 3.7648055787e-03 -9.5425868338e+00 
-9.0493624182e-02 -4.6717970531e+00 -4.4882320850e-02 -3.2975550620e+00 8.5568897542e-02 -4.0488089510e+00 4.9163474822e-02 -3.6056880256e+00 
-1.6754089215e-01 -1.3471055609e+01 2.0680609432e-01 -8.6646810291e+00 2.3012679114e-01 -1.1518831503e+01 1.4980251414e-01 -8.9443951494e+00 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 1 0 0 i i | 5 \delta_{ii} -1 0 0 i i | 5 \delta_{ii} 0 0 0 i f ]
7.5703675195e-02 4.0777475992e+01 2.7152567719e-01 3.1624747610e+01 -1.3753929802e-01 3.6599301613e+01 1.1169575585e-01 3.0330946930e+01 
-8.5341407793e-02 -6.8227624425e+00 1.2869040606e-01 -6.5862649843e+00 6.5129999589e-02 -6.8972087570e+00 -4.5734891498e-03 -5.9239777744e+00 
-4.1547416974e-02 -2.2482411445e+00 4.4862345824e-02 -2.5526738005e+00 9.7870735894e-03 -2.4567080086e+00 1.0773604314e-03 -2.4799651756e+00 
-6.9305070302e-02 -6.1564822865e+00 8.6111209054e-02 -5.9066359101e+00 4.9998551315e-02 -7.4872867610e+00 -1.2599092460e-02 -5.3603073711e+00 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} -1 0 0 i i | 5 \delta_{ii} 1 0 0 i i | 5 \delta_{ii} 0 0 0 i f ]
-3.2866365529e-01 -4.3910538996e+01 8.1298321992e-02 -3.1604386501e+01 1.4583598048e-01 -3.9235018172e+01 1.7692722810e-01 -3.3394966016e+01 
-9.1957574413e-02 1.4161838723e+01 -1.9169971737e-01 9.4729821622e+00 -5.9572416067e-02 1.1876351901e+01 3.7648055921e-03 9.5425868344e+00 
-9.0493624596e-02 4.6717970534e+00 -4.4882320437e-02 3.2975550619e+00 8.5568897538e-02 4.0488089509e+00 4.9163474771e-02 3.6056880256e+00 
-1.6754089252e-01 1.3471055610e+01 2.0680609408e-01 8.6646810290e+00 2.3012679083e-01 1.1518831503e+01 1.4980251351e-01 8.9443951493e+00 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} -1 0 0 i f ]
8.5003175264e-02 5.2468458712e-02 1.3477902183e-01 8.6711338489e-02 3.1942420197e-01 3.5659615585e-02 2.8854907280e-01 2.3547634695e-01 
7.2512217479e-02 1.0179484849e-01 1.8414813860e-01 -1.4686597793e-02 2.5589308181e-01 9.1089218732e-02 2.0902622700e-01 3.5082847075e-02 
6.1909660192e-02 6.8311805584e-02 7.7384460729e-02 5.8356808053e-02 1.0239990435e-01 6.9047766025e-02 1.0701847689e-01 3.5420893427e-02 
1.0256867719e-02 9.6951505866e-02 6.5075011962e-02 8.6453640550e-03 3.2603369964e-01 1.5996276913e-01 2.2277039733e-01 8.1273548709e-02 
[ 5 \delta_{ii} 0 0 0 i i | 5 \delta_{ii} 1 0 0 i i ]
-1.3711124795e-01 -1.4237539611e-01 -2.5822375821e-01 -1.4456138535e+00 -2.3875549862e-01 3.4924935313e-01 8.1204327035e-01 8.1087983684e-01 
-1.3711124795e-01 -1.4237539611e-01 -2.5822375821e-01 -1.4456138535e+00 -2.3875549862e-01 3.4924935313e-01 8.1204327035e-01 8.1087983684e-01 
-1.3711124795e-01 -1.4237539611e-01 -2.5822375821e-01 -1.4456138535e+00 -2.3875549862e-01 3.4924935313e-01 8.1204327035e-01 8.1087983684e-01 
-1.3711124795e-01 -1.4237539611e-01 -2.5822375821e-01 -1.4456138535e+00 -2.3875549862e-01 3.4924935313e-01 8.1204327035e-01 8.1087983684e-01 
[ 1 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 0 i i | 5 \delta_{ii} 1 0 0 i i | 5 \delta_{ii} -1 0 0 i f ]
7.5703675111e-02 -4.0777475992e+01 2.7152567712e-01 -3.1624747611e+01 -1.3753929808e-01 -3.6599301613e+01 1.1169575679e-01 -3.0330946930e+01 
-8.5341408008e-02 6.8227624426e+00 1.2869040614e-01 6.5862649842e+00 6.5129999810e-02 6.8972087570e+00 -4.5734891151e-03 5.9239777743e+00 
-4.1547417097e-02 2.2482411445e+00 4.4862345850e-02 2.5526738005e+00 9.7870736354e-03 2.4567080085e+00 1.0773604595e-03 2.4799651757e+00 
-6.9305070438e-02 6.1564822866e+00 8.6111209127e-02 5.9066359100e+00 4.9998551437e-02 7.4872867610e+00 -1.2599092670e-02 5.3603073711e+00 
[ 5 \delta_{ii} 0 0 0 f i | 1 5 \delta_{ii} 0 0 0 i f | 3 \delta_{ii} 0 0 0 f f ]
7.3664468099e-02 3.6031243980e-02 7.9124573155e-02 -4.3252102116e-01 1.6178554157e-01 -1.9398112327e-01 2.3023283763e-01 -4.1765286634e-01 
-1.4079392397e+00 -1.4053569203e-01 -2.6036665981e-01 -1.4031081772e-01 -1.0486978891e+00 -3.2108564431e-01 -1.2142266124e+00 -1.9019389076e-01 
2.5304693484e-02 -1.0574940076e-01 -9.3255870966e-02 -1.2637690971e-01 -6.9833598387e-02 -4.0148286721e-02 1.0136469629e-01 -4.5856003776e-02 
-1.3309662773e+00 -2.6577731509e-01 -1.9202928060e+00 -1.2300994335e-01 -6.3297983176e-01 -1.1894079448e-01 5.5894969290e-02 -1.9888213303e-01 
[ 3 \delta_{ii} 0 0 0 f i | 1 5 \delta_{ii} 0 0 0 i f | 5 \delta_{ii} 0 0 0 f f ]
-7.3664468066e-02 3.6031243910e-02 -7.9124573194e-02 -4.3252102132e-01 -1.6178554164e-01 -1.9398112327e-01 -2.3023283791e-01 -4.1765286621e-01 
1.4079392400e+00 -1.4053569171e-01 2.6036665950e-01 -1.4031081765e-01 1.0486978891e+00 -3.2108564395e-01 1.2142266124e+00 -1.9019389066e-01 
-2.5304693356e-02 -1.0574940082e-01 9.3255870837e-02 -1.2637690962e-01 6.9833598425e-02 -4.0148286402e-02 -1.0136469623e-01 -4.5856003869e-02 
1.3309662777e+00 -2.6577731495e-01 1.9202928057e+00 -1.2300994325e-01 6.3297983150e-01 -1.1894079450e-01 -5.5894969198e-02 -1.9888213396e-01 
[ 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 0 i f ]
1.0601326691e+02 -2.4657001490e-12 1.0623688127e+02 -3.9186042327e-10 1.0820266854e+02 -5.2971990154e-10 1.0507812920e+02 2.5893418414e-10 
3.9750747983e+01 1.0201522715e-10 4.2193008203e+01 -2.5132503674e-10 4.1389162957e+01 -3.2357876035e-11 3.9397739297e+01 8.6161046768e-11 
9.3380350403e+00 -1.2331212047e-11 9.9172576903e+00 -1.4862690743e-10 9.3380350403e+00 -1.2331227285e-11 9.9172576903e+00 -1.4862692648e-10 
3.9397739297e+01 8.6160916577e-11 3.9750747983e+01 1.0201515656e-10 4.2193008203e+01 -2.5132504332e-10 4.1389162957e+01 -3.2357899968e-11 
[ 3 \delta_{ii} 0 0 0 f i | 3 \delta_{ii} 0 0 0 i f ]
5.2435382777e+01 -5.2260647546e-10 5.3264190757e+01 -4.0583541389e-10 5.6477319096e+01 -2.1340448852e-10 5.1092128461e+01 9.3394467854e-10 
3.2795681001e+01 3.4038960019e-11 3.4865894671e+01 -1.9141860319e-10 3.4337922893e+01 6.8597152264e-11 3.2885644361e+01 1.4735757406e-10 
7.9636083157e+00 6.5120582537e-12 8.5248285049e+00 -1.3023819870e-10 7.9636083157e+00 6.5118808783e-12 8.5248285049e+00 -1.3023810589e-10 
3.2885644361e+01 1.4735730691e-10 3.2795681001e+01 3.4038945274e-11 3.4865894671e+01 -1.9141879748e-10 3.4337922893e+01 6.8597079406e-11 
[ 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 0 i i | 3 \delta_{ii} 0 0 0 i f | 3 \delta_{ii} 0 0 0 f f ]
1.4321684087e+02 -1.4710562768e-09 1.4823608986e+02 -2.0680642953e-09 1.6628076290e+02 -1.7388283591e-09 1.3636183798e+02 3.7546405707e-09 
-8.7569525703e+01 -2.1370441814e-02 -9.3078597116e+01 3.4942026088e-01 -9.1730278066e+01 -7.4709335266e-02 -8.7085435166e+01 -1.9959270425e-01 
-2.0911944848e+01 5.4366641438e-02 -2.2623924455e+01 1.2483149461e-02 -2.0911944848e+01 -5.4366641291e-02 -2.2623924455e+01 -1.2483148702e-02 
-8.7085435166e+01 1.9959270371e-01 -8.7569525704e+01 2.1370442947e-02 -9.3078597116e+01 -3.4942025922e-01 -9.1730278067e+01 7.4709335565e-02 
[ 5 \delta_{ii} 0 0 0 f i | 3 \delta_{ii} 0 0 0 i f ]
-4.4713099150e-11 -5.0373121345e-03 2.2195308497e-10 -2.4398145954e-01 -1.1100923295e-10 -1.4698512602e-01 1.4007279659e-10 1.6976420549e-01 
1.3981124280e-10 -2.2778813609e-01 8.4818746212e-11 2.3732915132e-01 -2.8954143228e-10 2.4583341839e-01 -4.8772097105e-11 -5.3242678105e-02 
-4.9456613532e-11 4.6274126241e-02 -2.0069669618e-10 2.2751022051e-02 1.4017485401e-11 -5.4144661195e-03 1.8350808650e-10 1.0261149344e-02 
-3.3873413536e-11 2.1338890184e-01 -1.1610945222e-10 2.1337707887e-02 -2.9744153378e-11 -2.1489737501e-01 2.2079003150e-10 -8.0572299220e-02 
[ 3 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 0 i f ]
-4.4713108216e-11 -5.0373121345e-03 2.2195284673e-10 -2.4398145954e-01 -1.1100916367e-10 -1.4698512602e-01 1.4007272859e-10 1.6976420549e-01 
-1.1610960977e-10 2.1337707887e-02 -2.9744165464e-11 -2.1489737501e-01 2.2079001941e-10 -8.0572299220e-02 -3.3873263569e-11 2.1338890184e-01 
1.4017408978e-11 -5.4144661195e-03 1.8350802995e-10 1.0261149344e-02 -4.9456548503e-11 4.6274126241e-02 -2.0069667196e-10 2.2751022051e-02 
-4.8772239719e-11 -5.3242678105e-02 1.3981128755e-10 -2.2778813609e-01 8.4818801288e-11 2.3732915132e-01 -2.8954134056e-10 2.4583341839e-01 
[ 5 \delta_{ii} 0 0 0 f i | 3 \delta_{ii} 0 0 0 i i | 5 \delta_{ii} 0 0 0 i f | 3 \delta_{ii} 0 0 0 f f ]
-2.8979482944e+02 2.2696694248e-10 -2.8890267794e+02 2.2804107527e-09 -3.0494494647e+02 3.0522970962e-09 -2.8283106586e+02 -1.6112360457e-09 
3.7086436670e+01 1.5438782521e-01 4.2213465041e+01 -1.3467682673e-02 4.0586594788e+01 -8.7798407021e-02 3.5989464547e+01 -1.0518810397e-01 
1.0088048428e+01 1.1134758978e-01 1.0366849034e+01 -1.0549692752e-01 1.0088048428e+01 1.1134758978e-01 1.0366849034e+01 -1.0549692752e-01 
3.5989464547e+01 -1.0518810397e-01 3.7086436670e+01 1.5438782521e-01 4.2213465041e+01 -1.3467682673e-02 4.0586594788e+01 -8.7798407021e-02 
[ 3 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 0 i i | 3 \delta_{ii} 0 0 0 i f | 5 \delta_{ii} 0 0 0 f f ]
-2.8979482944e+02 2.2696748474e-10 -2.8890267794e+02 2.2804150200e-09 -3.0494494647e+02 3.0522993751e-09 -2.8283106586e+02 -1.6112378307e-09 
3.7086436669e+01 -1.5438782650e-01 4.2213465040e+01 1.3467681305e-02 4.0586594787e+01 8.7798408479e-02 3.5989464545e+01 1.0518810559e-01 
1.0088048428e+01 -1.1134759000e-01 1.0366849033e+01 1.0549692735e-01 1.0088048428e+01 -1.1134759000e-01 1.0366849033e+01 1.0549692735e-01 
3.5989464545e+01 1.0518810559e-01 3.7086436669e+01 -1.5438782650e-01 4.2213465040e+01 1.3467681305e-02 4.0586594787e+01 8.7798408479e-02 
[ 3 \delta_{ii} 0 0 0 f i | 3 \delta_{ii} 0 0 0 i i | 5 \delta_{ii} 0 0 0 i f | 5 \delta_{ii} 0 0 0 f f ]
1.4321684087e+02 -1.4710545022e-09 1.4823608986e+02 -2.0680645252e-09 1.6628076290e+02 -1.7388255280e-09 1.3636183798e+02 3.7546378784e-09 
-8.7569525704e+01 2.1370442947e-02 -9.3078597116e+01 -3.4942025922e-01 -9.1730278067e+01 7.4709335565e-02 -8.7085435166e+01 1.9959270371e-01 
-2.0911944848e+01 -5.4366641291e-02 -2.2623924455e+01 -1.2483148702e-02 -2.0911944848e+01 5.4366641438e-02 -2.2623924455e+01 1.2483149461e-02 
-8.7085435166e+01 -1.9959270425e-01 -8.7569525703e+01 -2.1370441814e-02 -9.3078597116e+01 3.4942026088e-01 -9.1730278066e+01 -7.4709335266e-02 
[ 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 1 i f | 3 \delta_{ii} 0 0 0 f f ]
2.1386584378e+00 5.8632314595e-02 1.5011021833e+00 4.4109224609e-01 2.1118571371e+00 2.9749234411e-01 8.8376197699e-01 -1.1782987170e+00 
2.8881462904e-01 1.2944310141e-01 -2.8440458682e-01 -2.0242321449e-01 7.1574756503e-02 -5.3265156306e-01 7.5599479899e-02 -4.0157607580e-01 
-9.1234299782e-02 7.2279391763e-02 -2.6431072740e-01 -1.3585570703e-01 -1.6849684893e-02 -2.8196769708e-01 6.1801421361e-03 -1.6168473707e-01 
-2.7540954945e-01 2.5325572963e-01 -2.2438570563e-01 -9.2521558187e-01 -1.5366801807e-01 -5.3114119640e-01 3.7504977169e-02 -3.5980548726e-01 
[ 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 1 i f | 3 \delta_{ii} 0 0 0 f i | 6 \delta_{ii} 0 0 -1 i f ]
-8.8973566167e-02 3.7307179675e+01 1.6454426004e-01 4.1333405615e+01 -1.2806700685e-03 4.1018208106e+01 3.6090677259e-02 4.1249116761e+01 
9.1471388604e-03 1.7329440599e+00 2.2189308673e-01 1.7228681289e+00 -4.2830001519e-02 1.9098930801e+00 5.2786314104e-02 1.7528923664e+00 
-6.1639753993e-03 4.0763438919e-02 -1.0394538031e-03 2.0746312758e-02 1.2005331467e-03 2.7447979670e-02 5.6966520279e-03 6.4586691806e-02 
8.3225096732e-02 1.6270724897e+00 -6.5048074670e-02 1.4641070491e+00 -6.8279150440e-03 1.7614739212e+00 -1.5251214104e-02 2.5824270117e+00 
[ 5 \delta_{ii} 0 0 0 f i | 6 \delta_{ii} 0 0 -1 i i | 5 \delta_{ii} 0 0 1 i f | 3 \delta_{ii} 0 0 0 f f ]
9.1162025422e-03 4.0953285829e+01 1.7546031182e-01 4.2516763869e+01 4.4621217856e-01 3.6901583544e+01 1.4903607470e-01 4.4371820736e+01 
3.0115153545e-01 -4.6576710963e-01 -7.8871165023e-02 -6.5557610129e-01 8.2765986621e-03 -2.1746625885e+00 8.9751629841e-04 -1.8384898219e+00 
8.5756513474e-02 1.9237857602e-01 -1.2631915604e-01 1.9756962767e-01 -4.1606695624e-02 1.1570594947e-01 4.1219834790e-02 4.6220172938e-01 
-2.2070214779e-01 -1.5455987240e+00 -2.2780781306e-01 -2.5220669474e+00 -3.1546648313e-01 -1.5282864420e+00 5.2203896878e-02 -1.6022238683e-01 
[ 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 -1 i f | 3 \delta_{ii} 0 0 0 f f ]
-4.3012265052e-01 3.0318231018e-04 8.8396883907e-01 -1.3841774245e+00 1.8295582223e-01 8.0674266381e-01 4.2281304271e-02 5.8198903347e-01 
-5.2109291512e-01 3.0123867067e-01 1.3314507788e-01 4.7530482756e-01 6.3895427587e-02 8.2459109184e-01 -4.0369276470e-01 2.9789878641e-01 
-1.2075080397e-01 7.3002179361e-02 -6.2598042288e-02 2.2793368557e-01 -1.2919900937e-01 3.5942827377e-01 -1.8480582770e-01 1.1234737096e-01 
-6.0740147277e-01 2.4315028221e-01 -4.9239336734e-01 7.9721860611e-01 -3.4886958777e-01 1.0140025965e+00 -2.0295376465e-01 6.9575088427e-01 
[ 5 \delta_{ii} 0 0 0 f i | 5 \delta_{ii} 0 0 -1 i f | 3 \delta_{ii} 0 0 0 f i | 6 \delta_{ii} 0 0 1 i f ]
-8.0919313349e-02 -4.5325938418e+01 1.8370479185e-01 -4.7771581017e+01 1.9458058243e-01 -4.3086889710e+01 7.0088909823e-03 -4.9475509511e+01 
-1.3756015306e-01 2.0573300497e-01 -2.7746939773e-02 -4.8760710989e-01 1.1511644280e-01 -3.2375960830e-01 -4.2118441728e-02 9.0058418960e-02 
-3.3601447871e-03 -4.5371016014e-02 1.3042803369e-02 -4.5428207882e-02 -3.0059298016e-03 -5.4827893814e-02 8.0524654217e-03 -4.6270742534e-02 
1.8830640502e-01 -2.1605359260e-01 1.9257879718e-01 -2.1886798664e-01 -3.1260284785e-02 -2.9501659128e-01 -4.9558702120e-02 6.6792265843e-03 
[ 5 \delta_{ii} 0 0 0 f i | 6 \delta_{ii} 0 0 1 i i | 5 \delta_{ii} 0 0 -1 i f | 3 \delta_{ii} 0 0 0 f f ]
